  0.7992007992007993E-01   0.0000000000000000E+00   0.1191319693264463E+01   0.1191928803416878E+01  -0.1475184213724359E+01   0.0000000000000000E+00   0.3513910010419905E+00
  0.8391608391608393E-01   0.0000000000000000E+00   0.1188934676487319E+01   0.1189539183603303E+01  -0.1472111589771097E+01   0.0000000000000000E+00   0.3472654159178670E+00
  0.8791208791208791E-01   0.0000000000000000E+00   0.1186583840376214E+01   0.1187183928046338E+01  -0.1469026706399853E+01   0.0000000000000000E+00   0.3436361913000945E+00
  0.9190809190809190E-01   0.0000000000000000E+00   0.1184256472555279E+01   0.1184852311126050E+01  -0.1465918410051247E+01   0.0000000000000000E+00   0.3404213578982614E+00
  0.9590409590409590E-01   0.0000000000000000E+00   0.1181942919550027E+01   0.1182534667306264E+01  -0.1462776669179808E+01   0.0000000000000000E+00   0.3375526825438034E+00
  0.9990009990009992E-01   0.0000000000000000E+00   0.1179634499922522E+01   0.1180222304169239E+01  -0.1459592484940829E+01   0.0000000000000000E+00   0.3349733189372810E+00
  0.1038961038961039E+00   0.0000000000000000E+00   0.1177323413696607E+01   0.1177907411742596E+01  -0.1456357798813113E+01   0.0000000000000000E+00   0.3326358342489654E+00
  0.1078921078921079E+00   0.0000000000000000E+00   0.1175002653910067E+01   0.1175582973958406E+01  -0.1453065402846733E+01   0.0000000000000000E+00   0.3305005686382989E+00
  0.1118881118881119E+00   0.0000000000000000E+00   0.1172665923506502E+01   0.1173242685458520E+01  -0.1449708855628254E+01   0.0000000000000000E+00   0.3285342805947173E+00
  0.1158841158841159E+00   0.0000000000000000E+00   0.1170307559134521E+01   0.1170880875314483E+01  -0.1446282405434588E+01   0.0000000000000000E+00   0.3267090328413606E+00
  0.1198801198801199E+00   0.0000000000000000E+00   0.1167922462408123E+01   0.1168492438215960E+01  -0.1442780921051181E+01   0.0000000000000000E+00   0.3250012781083513E+00
  0.1238761238761239E+00   0.0000000000000000E+00   0.1165506038581410E+01   0.1166072773080452E+01  -0.1439199830144032E+01   0.0000000000000000E+00   0.3233911095721894E+00
  0.1278721278721279E+00   0.0000000000000000E+00   0.1163054142255088E+01   0.1163617728701410E+01  -0.1435535064751963E+01   0.0000000000000000E+00   0.3218616462326001E+00
  0.1318681318681319E+00   0.0000000000000000E+00   0.1160563029558947E+01   0.1161123555878384E+01  -0.1431783013301305E+01   0.0000000000000000E+00   0.3203985285104892E+00
  0.1358641358641359E+00   0.0000000000000000E+00   0.1158029316185518E+01   0.1158586865403844E+01  -0.1427940478484157E+01   0.0000000000000000E+00   0.3189895037285236E+00
  0.1398601398601399E+00   0.0000000000000000E+00   0.1155449940640978E+01   0.1156004591272218E+01  -0.1424004640338444E+01   0.0000000000000000E+00   0.3176240848501638E+00
  0.1438561438561439E+00   0.0000000000000000E+00   0.1152822132105439E+01   0.1153373958502779E+01  -0.1419973023899162E+01   0.0000000000000000E+00   0.3162932689464744E+00
  0.1478521478521479E+00   0.0000000000000000E+00   0.1150143382339127E+01   0.1150692455012375E+01  -0.1415843470838742E+01   0.0000000000000000E+00   0.3149893044050472E+00
  0.1518481518481519E+00   0.0000000000000000E+00   0.1147411421123316E+01   0.1147957807026476E+01  -0.1411614114570350E+01   0.0000000000000000E+00   0.3137054979721706E+00
  0.1558441558441559E+00   0.0000000000000000E+00   0.1144624194779283E+01   0.1145167957571375E+01  -0.1407283358345297E+01   0.0000000000000000E+00   0.3124360544051484E+00
  0.1598401598401599E+00   0.0000000000000000E+00   0.1141779847361880E+01   0.1142321047643795E+01  -0.1402849855931619E+01   0.0000000000000000E+00   0.3111759428756881E+00
  0.1638361638361639E+00   0.0000000000000000E+00   0.1138876704171118E+01   0.1139415399700988E+01  -0.1398312494509340E+01   0.0000000000000000E+00   0.3099207853660275E+00
  0.1678321678321679E+00   0.0000000000000000E+00   0.1135913257275780E+01   0.1136449503165080E+01  -0.1393670379471782E+01   0.0000000000000000E+00   0.3086667631897723E+00
  0.1718281718281718E+00   0.0000000000000000E+00   0.1132888152773874E+01   0.1133422001666196E+01  -0.1388922820852501E+01   0.0000000000000000E+00   0.3074105384840924E+00
  0.1758241758241758E+00   0.0000000000000000E+00   0.1129800179561909E+01   0.1130331681796182E+01  -0.1384069321148890E+01   0.0000000000000000E+00   0.3061491881022007E+00
  0.1798201798201798E+00   0.0000000000000000E+00   0.1126648259403829E+01   0.1127177463163512E+01  -0.1379109564330693E+01   0.0000000000000000E+00   0.3048801477999012E+00
  0.1838161838161838E+00   0.0000000000000000E+00   0.1123431438128625E+01   0.1123958389578240E+01  -0.1374043405863678E+01   0.0000000000000000E+00   0.3036011649919574E+00
  0.1878121878121878E+00   0.0000000000000000E+00   0.1120148877800429E+01   0.1120673621210695E+01  -0.1368870863592562E+01   0.0000000000000000E+00   0.3023102586589881E+00
  0.1918081918081918E+00   0.0000000000000000E+00   0.1116799849732422E+01   0.1117322427595051E+01  -0.1363592109357344E+01   0.0000000000000000E+00   0.3010056852373276E+00
  0.1958041958041958E+00   0.0000000000000000E+00   0.1113383728227944E+01   0.1113904181361117E+01  -0.1358207461228964E+01   0.0000000000000000E+00   0.2996859095260690E+00
  0.1998001998001998E+00   0.0000000000000000E+00   0.1109899984951471E+01   0.1110418352596857E+01  -0.1352717376271088E+01   0.0000000000000000E+00   0.2983495798126060E+00
  0.2037962037962038E+00   0.0000000000000000E+00   0.1106348183843280E+01   0.1106864503755392E+01  -0.1347122443746329E+01   0.0000000000000000E+00   0.2969955065531642E+00
  0.2077922077922078E+00   0.0000000000000000E+00   0.1102727976503857E+01   0.1103242285032433E+01  -0.1341423378698272E+01   0.0000000000000000E+00   0.2956226440563499E+00
  0.2117882117882118E+00   0.0000000000000000E+00   0.1099039097983814E+01   0.1099551430149886E+01  -0.1335621015850944E+01   0.0000000000000000E+00   0.2942300747091883E+00
  0.2157842157842158E+00   0.0000000000000000E+00   0.1095281362923721E+01   0.1095791752489926E+01  -0.1329716303776538E+01   0.0000000000000000E+00   0.2928169953605135E+00
  0.2197802197802198E+00   0.0000000000000000E+00   0.1091454661995686E+01   0.1091963141531327E+01  -0.1323710299290103E+01   0.0000000000000000E+00   0.2913827055388463E+00
  0.2237762237762238E+00   0.0000000000000000E+00   0.1087558958604968E+01   0.1088065559546293E+01  -0.1317604162036789E+01   0.0000000000000000E+00   0.2899265972334328E+00
  0.2277722277722278E+00   0.0000000000000000E+00   0.1083594285815514E+01   0.1084099038521640E+01  -0.1311399149243155E+01   0.0000000000000000E+00   0.2884481460099142E+00
  0.2317682317682318E+00   0.0000000000000000E+00   0.1079560743468191E+01   0.1080063677273031E+01  -0.1305096610609188E+01   0.0000000000000000E+00   0.2869469032676888E+00
  0.2357642357642358E+00   0.0000000000000000E+00   0.1075458495465260E+01   0.1075959638725800E+01  -0.1298697983322807E+01   0.0000000000000000E+00   0.2854224894758561E+00
  0.2397602397602398E+00   0.0000000000000000E+00   0.1071287767196008E+01   0.1071787147337236E+01  -0.1292204787179630E+01   0.0000000000000000E+00   0.2838745882488599E+00
  0.2437562437562438E+00   0.0000000000000000E+00   0.1067048843086484E+01   0.1067546486643246E+01  -0.1285618619799923E+01   0.0000000000000000E+00   0.2823029411449625E+00
  0.2477522477522477E+00   0.0000000000000000E+00   0.1062742064253606E+01   0.1063237996909658E+01  -0.1278941151930822E+01   0.0000000000000000E+00   0.2807073430867209E+00
  0.2517482517482518E+00   0.0000000000000000E+00   0.1058367826250763E+01   0.1058862072875249E+01  -0.1272174122829685E+01   0.0000000000000000E+00   0.2790876383185148E+00
  0.2557442557442558E+00   0.0000000000000000E+00   0.1053926576890101E+01   0.1054419161571645E+01  -0.1265319335721520E+01   0.0000000000000000E+00   0.2774437168275123E+00
  0.2597402597402598E+00   0.0000000000000000E+00   0.1049418814133923E+01   0.1049909760212511E+01  -0.1258378653331673E+01   0.0000000000000000E+00   0.2757755111663198E+00
  0.2637362637362638E+00   0.0000000000000000E+00   0.1044845084043090E+01   0.1045334414139947E+01  -0.1251353993489001E+01   0.0000000000000000E+00   0.2740829936228124E+00
  0.2677322677322678E+00   0.0000000000000000E+00   0.1040205978778163E+01   0.1040693714823755E+01  -0.1244247324803575E+01   0.0000000000000000E+00   0.2723661736919303E+00
  0.2717282717282717E+00   0.0000000000000000E+00   0.1035502134643563E+01   0.1035988297903872E+01  -0.1237060662415964E+01   0.0000000000000000E+00   0.2706250958088559E+00
  0.2757242757242758E+00   0.0000000000000000E+00   0.1030734230172517E+01   0.1031218841273732E+01  -0.1229796063823556E+01   0.0000000000000000E+00   0.2688598373101058E+00
  0.2797202797202798E+00   0.0000000000000000E+00   0.1025902984247635E+01   0.1026386063199365E+01  -0.1222455624785350E+01   0.0000000000000000E+00   0.2670705065927934E+00
  0.2837162837162838E+00   0.0000000000000000E+00   0.1021009154253160E+01   0.1021490720470297E+01  -0.1215041475307512E+01   0.0000000000000000E+00   0.2652572414463509E+00
  0.2877122877122877E+00   0.0000000000000000E+00   0.1016053534257180E+01   0.1016533606580470E+01  -0.1207555775714153E+01   0.0000000000000000E+00   0.2634202075349033E+00
  0.2917082917082917E+00   0.0000000000000000E+00   0.1011036953221726E+01   0.1011515549937180E+01  -0.1200000712806857E+01   0.0000000000000000E+00   0.2615595970111037E+00
  0.2957042957042957E+00   0.0000000000000000E+00   0.1005960273239144E+01   0.1006437412096359E+01  -0.1192378496116372E+01   0.0000000000000000E+00   0.2596756272448124E+00
  0.2997002997002997E+00   0.0000000000000000E+00   0.1000824387794370E+01   0.1001300086023842E+01  -0.1184691354250917E+01   0.0000000000000000E+00   0.2577685396523464E+00
  0.3036963036963037E+00   0.0000000000000000E+00   0.9956302200515958E+00   0.9961044943810881E+00  -0.1176941531343600E+01   0.0000000000000000E+00   0.2558385986135788E+00
  0.3076923076923077E+00   0.0000000000000000E+00   0.9903787211664704E+00   0.9908515878365308E+00  -0.1169131283604104E+01   0.0000000000000000E+00   0.2538860904662910E+00
  0.3116883116883117E+00   0.0000000000000000E+00   0.9850708686227381E+00   0.9855423434013898E+00  -0.1161262875976552E+01   0.0000000000000000E+00   0.2519113225681108E+00
  0.3156843156843158E+00   0.0000000000000000E+00   0.9797076645944495E+00   0.9801777627911304E+00  -0.1153338578907659E+01   0.0000000000000000E+00   0.2499146224179243E+00
  0.3196803196803197E+00   0.0000000000000000E+00   0.9742901343342845E+00   0.9747588708131012E+00  -0.1145360665228025E+01   0.0000000000000000E+00   0.2478963368296313E+00
  0.3236763236763237E+00   0.0000000000000000E+00   0.9688193245881688E+00   0.9692867137804813E+00  -0.1137331407148517E+01   0.0000000000000000E+00   0.2458568311518772E+00
  0.3276723276723278E+00   0.0000000000000000E+00   0.9632963020367931E+00   0.9637623579532149E+00  -0.1129253073373769E+01   0.0000000000000000E+00   0.2437964885282696E+00
  0.3316683316683317E+00   0.0000000000000000E+00   0.9577221517663423E+00   0.9581868880081604E+00  -0.1121127926336275E+01   0.0000000000000000E+00   0.2417157091936840E+00
  0.3356643356643357E+00   0.0000000000000000E+00   0.9520979757674306E+00   0.9525614055375168E+00  -0.1112958219550358E+01   0.0000000000000000E+00   0.2396149098020546E+00
  0.3396603396603397E+00   0.0000000000000000E+00   0.9464248914648651E+00   0.9468870275780886E+00  -0.1104746195089009E+01   0.0000000000000000E+00   0.2374945227824271E+00
  0.3436563436563436E+00   0.0000000000000000E+00   0.9407040302780227E+00   0.9411648851712181E+00  -0.1096494081182987E+01   0.0000000000000000E+00   0.2353549957198702E+00
  0.3476523476523476E+00   0.0000000000000000E+00   0.9349365362128176E+00   0.9353961219543077E+00  -0.1088204089942542E+01   0.0000000000000000E+00   0.2331967907584681E+00
  0.3516483516483517E+00   0.0000000000000000E+00   0.9291235644876119E+00   0.9295818927863586E+00  -0.1079878415203410E+01   0.0000000000000000E+00   0.2310203840243391E+00
  0.3556443556443556E+00   0.0000000000000000E+00   0.9232662801923086E+00   0.9237233624066841E+00  -0.1071519230494770E+01   0.0000000000000000E+00   0.2288262650662196E+00
  0.3596403596403597E+00   0.0000000000000000E+00   0.9173658569819232E+00   0.9178217041281127E+00  -0.1063128687128982E+01   0.0000000000000000E+00   0.2266149363118496E+00
  0.3636363636363636E+00   0.0000000000000000E+00   0.9114234758058666E+00   0.9118780985659833E+00  -0.1054708912412600E+01   0.0000000000000000E+00   0.2243869125386733E+00
  0.3676323676323677E+00   0.0000000000000000E+00   0.9054403236732722E+00   0.9058937324031360E+00  -0.1046262007976797E+01   0.0000000000000000E+00   0.2221427203573974E+00
  0.3716283716283717E+00   0.0000000000000000E+00   0.8994175924545742E+00   0.8998697971911914E+00  -0.1037790048225071E+01   0.0000000000000000E+00   0.2198828977070414E+00
  0.3756243756243757E+00   0.0000000000000000E+00   0.8933564777211136E+00   0.8938074881899053E+00  -0.1029295078897733E+01   0.0000000000000000E+00   0.2176079933607008E+00
  0.3796203796203797E+00   0.0000000000000000E+00   0.8872581776214103E+00   0.8877080032431718E+00  -0.1020779115748783E+01   0.0000000000000000E+00   0.2153185664406446E+00
  0.3836163836163837E+00   0.0000000000000000E+00   0.8811238917963329E+00   0.8815725416939468E+00  -0.1012244143334895E+01   0.0000000000000000E+00   0.2130151859423610E+00
  0.3876123876123877E+00   0.0000000000000000E+00   0.8749548203324591E+00   0.8754023033373797E+00  -0.1003692113912710E+01   0.0000000000000000E+00   0.2106984302665662E+00
  0.3916083916083917E+00   0.0000000000000000E+00   0.8687521627535341E+00   0.8691984874120370E+00  -0.9951249464411970E+00   0.0000000000000000E+00   0.2083688867584734E+00
  0.3956043956043956E+00   0.0000000000000000E+00   0.8625171170508068E+00   0.8629622916300315E+00  -0.9865445256868564E+00   0.0000000000000000E+00   0.2060271512538834E+00
  0.3996003996003996E+00   0.0000000000000000E+00   0.8562508787517514E+00   0.8566949112455332E+00  -0.9779527014279373E+00   0.0000000000000000E+00   0.2036738276314785E+00
  0.4035964035964036E+00   0.0000000000000000E+00   0.8499546400277262E+00   0.8503975381622179E+00  -0.9693512877550974E+00   0.0000000000000000E+00   0.2013095273709996E+00
  0.4075924075924076E+00   0.0000000000000000E+00   0.8436295888398019E+00   0.8440713600789226E+00  -0.9607420624643435E+00   0.0000000000000000E+00   0.1989348691167291E+00
  0.4115884115884116E+00   0.0000000000000000E+00   0.8372769081228979E+00   0.8377175596735887E+00  -0.9521267665391323E+00   0.0000000000000000E+00   0.1965504782460083E+00
  0.4155844155844156E+00   0.0000000000000000E+00   0.8308977750076487E+00   0.8313373138249435E+00  -0.9435071037177474E+00   0.0000000000000000E+00   0.1941569864424034E+00
  0.4195804195804195E+00   0.0000000000000000E+00   0.8244933600795693E+00   0.8249317928714913E+00  -0.9348847401422438E+00   0.0000000000000000E+00   0.1917550312731667E+00
  0.4235764235764236E+00   0.0000000000000000E+00   0.8180648266758429E+00   0.8185021599081282E+00  -0.9262613040861412E+00   0.0000000000000000E+00   0.1893452557709142E+00
  0.4275724275724276E+00   0.0000000000000000E+00   0.8116133302180573E+00   0.8120495701187207E+00  -0.9176383857558711E+00   0.0000000000000000E+00   0.1869283080189652E+00
  0.4315684315684316E+00   0.0000000000000000E+00   0.8051400175814456E+00   0.8055751701451743E+00  -0.9090175371635323E+00   0.0000000000000000E+00   0.1845048407403987E+00
  0.4355644355644356E+00   0.0000000000000000E+00   0.7986460264990951E+00   0.7990800974914888E+00  -0.9004002720662470E+00   0.0000000000000000E+00   0.1820755108903713E+00
  0.4395604395604396E+00   0.0000000000000000E+00   0.7921324850010092E+00   0.7925654799626555E+00  -0.8917880659690941E+00   0.0000000000000000E+00   0.1796409792516297E+00
  0.4435564435564436E+00   0.0000000000000000E+00   0.7856005108868472E+00   0.7860324351372375E+00  -0.8831823561874734E+00   0.0000000000000000E+00   0.1772019100329119E+00
  0.4475524475524476E+00   0.0000000000000000E+00   0.7790512112324967E+00   0.7794820698738051E+00  -0.8745845419664033E+00   0.0000000000000000E+00   0.1747589704702786E+00
  0.4515484515484516E+00   0.0000000000000000E+00   0.7724856819285101E+00   0.7729154798492128E+00  -0.8659959846518684E+00   0.0000000000000000E+00   0.1723128304309301E+00
  0.4555444555444556E+00   0.0000000000000000E+00   0.7659050072503556E+00   0.7663337491287044E+00  -0.8574180079116983E+00   0.0000000000000000E+00   0.1698641620195446E+00
  0.4595404595404596E+00   0.0000000000000000E+00   0.7593102594595297E+00   0.7597379497668775E+00  -0.8488518980024848E+00   0.0000000000000000E+00   0.1674136391869568E+00
  0.4635364635364636E+00   0.0000000000000000E+00   0.7527024984340891E+00   0.7531291414380852E+00  -0.8402989040786630E+00   0.0000000000000000E+00   0.1649619373409273E+00
  0.4675324675324676E+00   0.0000000000000000E+00   0.7460827713288074E+00   0.7465083710964361E+00  -0.8317602385417524E+00   0.0000000000000000E+00   0.1625097329591190E+00
  0.4715284715284715E+00   0.0000000000000000E+00   0.7394521122627762E+00   0.7398766726632638E+00  -0.8232370774253192E+00   0.0000000000000000E+00   0.1600577032038902E+00
  0.4755244755244755E+00   0.0000000000000000E+00   0.7328115420343139E+00   0.7332350667418939E+00  -0.8147305608135178E+00   0.0000000000000000E+00   0.1576065255389775E+00
  0.4795204795204795E+00   0.0000000000000000E+00   0.7261620678625635E+00   0.7265845603591100E+00  -0.8062417932906910E+00   0.0000000000000000E+00   0.1551568773480269E+00
  0.4835164835164836E+00   0.0000000000000000E+00   0.7195046831535012E+00   0.7199261467310186E+00  -0.7977718444177515E+00   0.0000000000000000E+00   0.1527094355546263E+00
  0.4875124875124875E+00   0.0000000000000000E+00   0.7128403672907985E+00   0.7132608050537838E+00  -0.7893217492342517E+00   0.0000000000000000E+00   0.1502648762440455E+00
  0.4915084915084916E+00   0.0000000000000000E+00   0.7061700854498572E+00   0.7065895003175280E+00  -0.7808925087827262E+00   0.0000000000000000E+00   0.1478238742864747E+00
  0.4955044955044955E+00   0.0000000000000000E+00   0.6994947884346111E+00   0.6999131831429940E+00  -0.7724850906534811E+00   0.0000000000000000E+00   0.1453871029618168E+00
  0.4995004995004995E+00   0.0000000000000000E+00   0.6928154125348746E+00   0.6932327896387748E+00  -0.7641004295460543E+00   0.0000000000000000E+00   0.1429552335857308E+00
  0.5034965034965035E+00   0.0000000000000000E+00   0.6861328794056685E+00   0.6865492412805017E+00  -0.7557394278477446E+00   0.0000000000000000E+00   0.1405289351373879E+00
  0.5074925074925075E+00   0.0000000000000000E+00   0.6794480959649907E+00   0.6798634448084790E+00  -0.7474029562241870E+00   0.0000000000000000E+00   0.1381088738883828E+00
  0.5114885114885116E+00   0.0000000000000000E+00   0.6727619543108415E+00   0.6731762921445898E+00  -0.7390918542218854E+00   0.0000000000000000E+00   0.1356957130331543E+00
  0.5154845154845156E+00   0.0000000000000000E+00   0.6660753316558069E+00   0.6664886603267441E+00  -0.7308069308798979E+00   0.0000000000000000E+00   0.1332901123207470E+00
  0.5194805194805195E+00   0.0000000000000000E+00   0.6593890902792416E+00   0.6598014114609395E+00  -0.7225489653499089E+00   0.0000000000000000E+00   0.1308927276881438E+00
  0.5234765234765236E+00   0.0000000000000000E+00   0.6527040774948993E+00   0.6531153926887570E+00  -0.7143187075215588E+00   0.0000000000000000E+00   0.1285042108949218E+00
  0.5274725274725275E+00   0.0000000000000000E+00   0.6460211256342057E+00   0.6464314361705074E+00  -0.7061168786526056E+00   0.0000000000000000E+00   0.1261252091595058E+00
  0.5314685314685315E+00   0.0000000000000000E+00   0.6393410520436104E+00   0.6397503590824497E+00  -0.6979441720016027E+00   0.0000000000000000E+00   0.1237563647969307E+00
  0.5354645354645355E+00   0.0000000000000000E+00   0.6326646590961358E+00   0.6330729636282140E+00  -0.6898012534627223E+00   0.0000000000000000E+00   0.1213983148583511E+00
  0.5394605394605395E+00   0.0000000000000000E+00   0.6259927342153099E+00   0.6264000370626081E+00  -0.6816887622002888E+00   0.0000000000000000E+00   0.1190516907722086E+00
  0.5434565434565435E+00   0.0000000000000000E+00   0.6193260499115819E+00   0.6197323517278924E+00  -0.6736073112827428E+00   0.0000000000000000E+00   0.1167171179873223E+00
  0.5474525474525476E+00   0.0000000000000000E+00   0.6126653638297787E+00   0.6130706651011067E+00  -0.6655574883141709E+00   0.0000000000000000E+00   0.1143952156178640E+00
  0.5514485514485516E+00   0.0000000000000000E+00   0.6060114188073273E+00   0.6064157198521647E+00  -0.6575398560628321E+00   0.0000000000000000E+00   0.1120865960904567E+00
  0.5554445554445555E+00   0.0000000000000000E+00   0.5993649429429677E+00   0.5997682439124298E+00  -0.6495549530861702E+00   0.0000000000000000E+00   0.1097918647935925E+00
  0.5594405594405595E+00   0.0000000000000000E+00   0.5927266496738466E+00   0.5931289505516696E+00  -0.6416032943498684E+00   0.0000000000000000E+00   0.1075116197292755E+00
  0.5634365634365635E+00   0.0000000000000000E+00   0.5860972378619399E+00   0.5864985384643445E+00  -0.6336853718418844E+00   0.0000000000000000E+00   0.1052464511673495E+00
  0.5674325674325674E+00   0.0000000000000000E+00   0.5794773918883688E+00   0.5798776918637787E+00  -0.6258016551798363E+00   0.0000000000000000E+00   0.1029969413025292E+00
  0.5714285714285715E+00   0.0000000000000000E+00   0.5728677817551664E+00   0.5732670805837812E+00  -0.6179525922112363E+00   0.0000000000000000E+00   0.1007636639143735E+00
  0.5754245754245755E+00   0.0000000000000000E+00   0.5662690631936982E+00   0.5666673601869345E+00  -0.6101386096057583E+00   0.0000000000000000E+00   0.9854718403034581E-01
  0.5794205794205795E+00   0.0000000000000000E+00   0.5596818777800008E+00   0.5600791720797713E+00  -0.6023601134398308E+00   0.0000000000000000E+00   0.9634805759234123E-01
  0.5834165834165834E+00   0.0000000000000000E+00   0.5531068530552861E+00   0.5535031436331337E+00  -0.5946174897717966E+00   0.0000000000000000E+00   0.9416683112667992E-01
  0.5874125874125874E+00   0.0000000000000000E+00   0.5465446026521494E+00   0.5469398883082272E+00  -0.5869111052083074E+00   0.0000000000000000E+00   0.9200404141798972E-01
  0.5914085914085914E+00   0.0000000000000000E+00   0.5399957264255345E+00   0.5403900057874239E+00  -0.5792413074610860E+00   0.0000000000000000E+00   0.8986021518714325E-01
  0.5954045954045954E+00   0.0000000000000000E+00   0.5334608105879372E+00   0.5338540821093098E+00  -0.5716084258936709E+00   0.0000000000000000E+00   0.8773586877349268E-01
  0.5994005994005995E+00   0.0000000000000000E+00   0.5269404278487833E+00   0.5273326898078909E+00  -0.5640127720582424E+00   0.0000000000000000E+00   0.8563150782173752E-01
  0.6033966033966034E+00   0.0000000000000000E+00   0.5204351375572568E+00   0.5208263880552519E+00  -0.5564546402219902E+00   0.0000000000000000E+00   0.8354762697363631E-01
  0.6073926073926074E+00   0.0000000000000000E+00   0.5139454858479607E+00   0.5143357228070333E+00  -0.5489343078825623E+00   0.0000000000000000E+00   0.8148470956481441E-01
  0.6113886113886114E+00   0.0000000000000000E+00   0.5074720057898479E+00   0.5078612269511878E+00  -0.5414520362733255E+00   0.0000000000000000E+00   0.7944322732707472E-01
  0.6153846153846154E+00   0.0000000000000000E+00   0.5010152175372692E+00   0.5014034204588360E+00  -0.5340080708574466E+00   0.0000000000000000E+00   0.7742364009636991E-01
  0.6193806193806194E+00   0.0000000000000000E+00   0.4945756284832580E+00   0.4949628105373566E+00  -0.5266026418111954E+00   0.0000000000000000E+00   0.7542639552682383E-01
  0.6233766233766235E+00   0.0000000000000000E+00   0.4881537334144559E+00   0.4885398917851113E+00  -0.5192359644961050E+00   0.0000000000000000E+00   0.7345192881102927E-01
  0.6273726273726274E+00   0.0000000000000000E+00   0.4817500146676134E+00   0.4821351463477330E+00  -0.5119082399202163E+00   0.0000000000000000E+00   0.7150066240698182E-01
  0.6313686313686315E+00   0.0000000000000000E+00   0.4753649422872542E+00   0.4757490440755728E+00  -0.5046196551882469E+00   0.0000000000000000E+00   0.6957300577191933E-01
  0.6353646353646354E+00   0.0000000000000000E+00   0.4689989741844339E+00   0.4693820426822299E+00  -0.4973703839409316E+00   0.0000000000000000E+00   0.6766935510339536E-01
  0.6393606393606395E+00   0.0000000000000000E+00   0.4626525562959445E+00   0.4630345879035193E+00  -0.4901605867831184E+00   0.0000000000000000E+00   0.6579009308784303E-01
  0.6433566433566434E+00   0.0000000000000000E+00   0.4563261227442207E+00   0.4567071136571365E+00  -0.4829904117012350E+00   0.0000000000000000E+00   0.6393558865698816E-01
